city,property_type,price_tnd,surface_m2,sustainability_score,combined_risk
Nabeul,House,995000.0,340.0,79.8,1.51
Nabeul,House,880000.0,1000.0,79.8,1.51
Nabeul,Land,1341000.0,1.0,79.8,1.51
Nabeul,Land,333000.0,1.0,79.8,1.51
Nabeul,Land,128000.0,1.0,79.8,1.51
Nabeul,House,155000.0,140.0,79.8,1.51
Nabeul,Apartment,200000.0,90.0,79.8,1.51
Nabeul,Apartment,180000.0,133.0,79.8,1.51
Nabeul,Apartment,130000.0,70.0,79.8,1.51
Nabeul,House,215000.0,84.0,79.8,1.51
Nabeul,House,600000.0,160.0,79.8,1.51
Nabeul,Land,36000.0,1.0,79.8,1.51
Nabeul,Apartment,565000.0,188.0,79.8,1.51
Nabeul,House,600000.0,460.0,79.8,1.51
Nabeul,House,160000.0,190.0,79.8,1.51
Nabeul,House,550000.0,375.0,79.8,1.51
Nabeul,House,320000.0,360.0,79.8,1.51
Nabeul,Apartment,290000.0,130.0,79.8,1.51
Nabeul,Apartment,300000.0,85.0,79.8,1.51
Nabeul,House,350000.0,250.0,79.8,1.51
Nabeul,House,510000.0,250.0,79.8,1.51
Nabeul,Land,87000.0,1.0,79.8,1.51
Nabeul,Apartment,85000.0,60.0,79.8,1.51
Nabeul,Apartment,230000.0,61.0,79.8,1.51
Nabeul,Apartment,130000.0,45.0,79.8,1.51
Nabeul,House,175000.0,340.0,79.8,1.51
Nabeul,House,198000.0,400.0,79.8,1.51
Nabeul,Apartment,255000.0,120.0,79.8,1.51
Nabeul,Apartment,130000.0,74.0,79.8,1.51
Nabeul,Apartment,110000.0,65.0,79.8,1.51
Nabeul,House,128000.0,250.0,79.8,1.51
Nabeul,Apartment,250000.0,120.0,79.8,1.51
Nabeul,Apartment,175000.0,105.0,79.8,1.51
Nabeul,Apartment,140000.0,130.0,79.8,1.51
Nabeul,Land,26700.0,1.0,79.8,1.51
Nabeul,House,160000.0,130.0,79.8,1.51
Nabeul,Land,145000.0,1.0,79.8,1.51
Nabeul,House,185000.0,400.0,79.8,1.51
Nabeul,Apartment,400000.0,200.0,79.8,1.51
Nabeul,Land,50000.0,1.0,79.8,1.51
Nabeul,Land,460000.0,1.0,79.8,1.51
Nabeul,House,150000.0,93.0,79.8,1.51
Nabeul,House,780000.0,500.0,79.8,1.51
Nabeul,House,380000.0,416.0,79.8,1.51
Nabeul,House,175000.0,240.0,79.8,1.51
Nabeul,House,135000.0,200.0,79.8,1.51
Nabeul,House,128000.0,100.0,79.8,1.51
Nabeul,House,270000.0,92.0,79.8,1.51
Nabeul,House,135000.0,100.0,79.8,1.51
Nabeul,Apartment,110000.0,30.0,79.8,1.51
Nabeul,House,160000.0,206.0,79.8,1.51
Nabeul,House,95000.0,109.0,79.8,1.51
Nabeul,House,190000.0,180.0,79.8,1.51
Nabeul,House,265000.0,600.0,79.8,1.51
Nabeul,House,750000.0,400.0,79.8,1.51
Nabeul,House,1800000.0,900.0,79.8,1.51
Nabeul,House,430000.0,180.0,79.8,1.51
Nabeul,House,270000.0,350.0,79.8,1.51
Nabeul,House,140000.0,204.0,79.8,1.51
Nabeul,Land,37000.0,1.0,79.8,1.51
Nabeul,Apartment,90000.0,120.0,79.8,1.51
Nabeul,Land,113000.0,1.0,79.8,1.51
Nabeul,Apartment,191200.0,73.0,79.8,1.51
Nabeul,House,780000.0,520.0,79.8,1.51
Nabeul,House,100000.0,115.0,79.8,1.51
Nabeul,Apartment,190000.0,90.0,79.8,1.51
Nabeul,House,170000.0,254.0,79.8,1.51
Nabeul,House,190000.0,170.0,79.8,1.51
Nabeul,Land,240000.0,1.0,79.8,1.51
Nabeul,House,170000.0,143.0,79.8,1.51
Nabeul,House,260000.0,200.0,79.8,1.51
Nabeul,Land,297000.0,1.0,79.8,1.51
Nabeul,Apartment,350000.0,144.0,79.8,1.51
Nabeul,Land,185000.0,1.0,79.8,1.51
Nabeul,Apartment,350000.0,180.0,79.8,1.51
Nabeul,House,258000.0,260.0,79.8,1.51
Nabeul,House,110000.0,240.0,79.8,1.51
Nabeul,House,190000.0,240.0,79.8,1.51
Nabeul,Apartment,315000.0,137.0,79.8,1.51
Nabeul,Apartment,225000.0,85.0,79.8,1.51
Nabeul,Land,67000.0,1.0,79.8,1.51
Nabeul,Apartment,240000.0,100.0,79.8,1.51
Nabeul,Land,271000.0,1.0,79.8,1.51
Nabeul,Apartment,140000.0,150.0,79.8,1.51
Nabeul,Unknown,140000.0,110.0,79.8,1.51
Nabeul,House,290000.0,200.0,79.8,1.51
Nabeul,House,260000.0,190.0,79.8,1.51
Nabeul,House,1600000.0,300.0,79.8,1.51
Nabeul,Apartment,200000.0,100.0,79.8,1.51
Nabeul,House,850000.0,450.0,79.8,1.51
Nabeul,House,730000.0,350.0,79.8,1.51
Nabeul,Land,17500.0,1.0,79.8,1.51
Nabeul,House,650000.0,345.0,79.8,1.51
Nabeul,House,650000.0,175.0,79.8,1.51
Nabeul,House,480000.0,350.0,79.8,1.51
Nabeul,House,490000.0,250.0,79.8,1.51
Nabeul,House,85000.0,900.0,79.8,1.51
Nabeul,Land,28000.0,1.0,79.8,1.51
Nabeul,Apartment,220000.0,96.0,79.8,1.51
Nabeul,Apartment,200000.0,200.0,79.8,1.51
Nabeul,House,350000.0,200.0,79.8,1.51
Nabeul,Land,34000.0,1.0,79.8,1.51
Nabeul,Land,42000.0,1.0,79.8,1.51
Nabeul,House,200000.0,350.0,79.8,1.51
Nabeul,Apartment,225000.0,75.0,79.8,1.51
Nabeul,House,100000.0,150.0,79.8,1.51
Nabeul,Land,332000.0,1.0,79.8,1.51
Nabeul,House,380000.0,220.0,79.8,1.51
Nabeul,Apartment,237000.0,108.0,79.8,1.51
Nabeul,Apartment,172200.0,70.0,79.8,1.51
Nabeul,Apartment,150000.0,85.0,79.8,1.51
Nabeul,Land,51000.0,1.0,79.8,1.51
Nabeul,House,235000.0,280.0,79.8,1.51
Nabeul,Apartment,105000.0,70.0,79.8,1.51
Nabeul,House,285000.0,350.0,79.8,1.51
Nabeul,Apartment,118000.0,50.0,79.8,1.51
Nabeul,House,165000.0,425.0,79.8,1.51
Nabeul,House,460000.0,416.0,79.8,1.51
Nabeul,House,980000.0,968.0,79.8,1.51
Nabeul,Apartment,280000.0,111.0,79.8,1.51
Nabeul,House,270000.0,112.0,79.8,1.51
Nabeul,House,650000.0,1000.0,79.8,1.51
Nabeul,Land,125000.0,1.0,79.8,1.51
Nabeul,House,360000.0,250.0,79.8,1.51
Nabeul,Apartment,95000.0,40.0,79.8,1.51
Nabeul,House,270000.0,180.0,79.8,1.51
Nabeul,House,470000.0,315.0,79.8,1.51
Nabeul,Apartment,300000.0,84.0,79.8,1.51
Nabeul,Apartment,95000.0,360.0,79.8,1.51
Nabeul,Apartment,60000.0,35.0,79.8,1.51
Nabeul,Land,165000.0,1.0,79.8,1.51
Nabeul,House,230000.0,220.0,79.8,1.51
Nabeul,House,165000.0,190.0,79.8,1.51
Nabeul,Land,133000.0,1.0,79.8,1.51
Nabeul,House,255000.0,190.0,79.8,1.51
Nabeul,House,260000.0,116.0,79.8,1.51
Nabeul,House,130000.0,300.0,79.8,1.51
Nabeul,Apartment,490000.0,140.0,79.8,1.51
Nabeul,Land,244000.0,1.0,79.8,1.51
Nabeul,Apartment,180000.0,150.0,79.8,1.51
Nabeul,Unknown,80000.0,164.0,79.8,1.51
Nabeul,Apartment,163300.0,71.0,79.8,1.51
Nabeul,House,180000.0,200.0,79.8,1.51
Nabeul,House,130000.0,150.0,79.8,1.51
Nabeul,Land,688000.0,1.0,79.8,1.51
Nabeul,Land,1000000.0,1.0,79.8,1.51
Nabeul,Apartment,690000.0,200.0,79.8,1.51
Nabeul,Apartment,70000.0,110.0,79.8,1.51
Nabeul,Apartment,145000.0,65.0,79.8,1.51
Nabeul,Land,135000.0,1.0,79.8,1.51
Nabeul,Land,32000.0,1.0,79.8,1.51
Nabeul,House,310000.0,640.0,79.8,1.51
Nabeul,Apartment,200000.0,110.0,79.8,1.51
Nabeul,Apartment,160000.0,61.0,79.8,1.51
Nabeul,Land,129000.0,1.0,79.8,1.51
Nabeul,House,120000.0,150.0,79.8,1.51
Nabeul,House,250000.0,250.0,79.8,1.51
Nabeul,Land,33000.0,1.0,79.8,1.51
Nabeul,House,330000.0,475.0,79.8,1.51
Nabeul,House,117000.0,196.0,79.8,1.51
Nabeul,Apartment,690000.0,340.0,79.8,1.51
Nabeul,House,105000.0,80.0,79.8,1.51
Nabeul,House,65000.0,110.0,79.8,1.51
Nabeul,House,130000.0,120.0,79.8,1.51
Nabeul,Land,49000.0,1.0,79.8,1.51
Nabeul,House,650000.0,415.0,79.8,1.51
Nabeul,House,895000.0,450.0,79.8,1.51
Nabeul,House,160000.0,131.0,79.8,1.51
Nabeul,Land,281000.0,1.0,79.8,1.51
Nabeul,Apartment,340000.0,108.0,79.8,1.51
Nabeul,House,430000.0,220.0,79.8,1.51
Nabeul,House,800000.0,600.0,79.8,1.51
Nabeul,House,285000.0,360.0,79.8,1.51
Nabeul,Apartment,339000.0,110.0,79.8,1.51
Nabeul,House,380000.0,230.0,79.8,1.51
Nabeul,Apartment,135000.0,66.0,79.8,1.51
Nabeul,House,330000.0,230.0,79.8,1.51
Nabeul,Apartment,441000.0,126.0,79.8,1.51
Nabeul,Apartment,130000.0,75.0,79.8,1.51
Nabeul,Apartment,125000.0,84.0,79.8,1.51
Nabeul,Apartment,120000.0,70.0,79.8,1.51
Nabeul,Apartment,230000.0,80.0,79.8,1.51
Nabeul,Apartment,98000.0,175.0,79.8,1.51
Nabeul,Apartment,129000.0,80.0,79.8,1.51
Nabeul,Apartment,230000.0,75.0,79.8,1.51
Nabeul,House,130000.0,125.0,79.8,1.51
Nabeul,Land,300000.0,1.0,79.8,1.51
Nabeul,House,80000.0,130.0,79.8,1.51
Nabeul,House,280000.0,378.0,79.8,1.51
Nabeul,Apartment,165000.0,235.0,79.8,1.51
Nabeul,Apartment,240000.0,90.0,79.8,1.51
Nabeul,House,65000.0,103.0,79.8,1.51
Nabeul,Apartment,230000.0,70.0,79.8,1.51
Nabeul,Apartment,150000.0,100.0,79.8,1.51
Nabeul,Apartment,170000.0,80.0,79.8,1.51
Nabeul,Apartment,90000.0,70.0,79.8,1.51
Nabeul,Apartment,120000.0,72.0,79.8,1.51
Nabeul,House,260000.0,250.0,79.8,1.51
Nabeul,House,235000.0,80.0,79.8,1.51
Nabeul,House,195000.0,200.0,79.8,1.51
Nabeul,Apartment,590000.0,226.0,79.8,1.51
Nabeul,Land,19500.0,1.0,79.8,1.51
Nabeul,House,185000.0,200.0,79.8,1.51
Nabeul,House,85000.0,90.0,79.8,1.51
Nabeul,Land,320000.0,1.0,79.8,1.51
Nabeul,Land,17900.0,1.0,79.8,1.51
Tunis,House,240000.0,219.0,76.6,3.83
Tunis,House,175000.0,95.0,76.6,3.83
Tunis,Unknown,300000.0,109.0,76.6,3.83
Tunis,Apartment,98000.0,90.0,76.6,3.83
Tunis,Apartment,170000.0,100.0,76.6,3.83
Tunis,Apartment,185000.0,95.0,76.6,3.83
Tunis,Apartment,561000.0,174.0,76.6,3.83
Tunis,Land,19000.0,1.0,76.6,3.83
Tunis,House,400000.0,260.0,76.6,3.83
Tunis,Apartment,700000.0,150.0,76.6,3.83
Tunis,Apartment,205000.0,100.0,76.6,3.83
Tunis,Apartment,980000.0,190.0,76.6,3.83
Tunis,Apartment,850000.0,165.0,76.6,3.83
Tunis,Land,138000.0,1.0,76.6,3.83
Tunis,Apartment,336000.0,114.0,76.6,3.83
Tunis,House,890000.0,808.0,76.6,3.83
Tunis,Apartment,365000.0,103.0,76.6,3.83
Tunis,House,620000.0,320.0,76.6,3.83
Tunis,House,1190000.0,340.0,76.6,3.83
Tunis,Apartment,115000.0,100.0,76.6,3.83
Tunis,Apartment,87000.0,70.0,76.6,3.83
Tunis,Apartment,42000.0,55.0,76.6,3.83
Tunis,House,650000.0,307.0,76.6,3.83
Tunis,Land,340000.0,1.0,76.6,3.83
Tunis,House,1350000.0,368.0,76.6,3.83
Tunis,Apartment,220000.0,111.0,76.6,3.83
Tunis,Unknown,2850000.0,750.0,76.6,3.83
Tunis,House,110000.0,80.0,76.6,3.83
Tunis,Apartment,245000.0,109.0,76.6,3.83
Tunis,Apartment,150000.0,60.0,76.6,3.83
Tunis,Unknown,180000.0,25.0,76.6,3.83
Tunis,Apartment,195000.0,57.0,76.6,3.83
Tunis,Apartment,295000.0,154.0,76.6,3.83
Tunis,House,940000.0,900.0,76.6,3.83
Tunis,Land,470000.0,1.0,76.6,3.83
Tunis,Apartment,425000.0,95.0,76.6,3.83
Tunis,Apartment,240000.0,113.0,76.6,3.83
Tunis,House,70000.0,120.0,76.6,3.83
Tunis,Apartment,250000.0,137.0,76.6,3.83
Tunis,House,2100000.0,700.0,76.6,3.83
Tunis,House,1850000.0,725.0,76.6,3.83
Tunis,House,1045000.0,405.0,76.6,3.83
Tunis,Apartment,180000.0,78.0,76.6,3.83
Tunis,Apartment,305000.0,100.0,76.6,3.83
Tunis,Land,1170000.0,1.0,76.6,3.83
Tunis,Land,5025000.0,1.0,76.6,3.83
Tunis,House,580000.0,240.0,76.6,3.83
Tunis,Land,1375000.0,1.0,76.6,3.83
Tunis,House,250000.0,220.0,76.6,3.83
Tunis,House,390000.0,340.0,76.6,3.83
Tunis,Unknown,700000.0,600.0,76.6,3.83
Tunis,House,2500000.0,130.0,76.6,3.83
Tunis,Land,2132500.0,1.0,76.6,3.83
Tunis,Apartment,150000.0,62.0,76.6,3.83
Tunis,Land,616000.0,1.0,76.6,3.83
Tunis,Land,315000.0,1.0,76.6,3.83
Tunis,House,2950000.0,846.0,76.6,3.83
Tunis,Unknown,472000.0,110.0,76.6,3.83
Tunis,House,520000.0,158.0,76.6,3.83
Tunis,Unknown,650000.0,60.0,76.6,3.83
Tunis,Apartment,270000.0,135.0,76.6,3.83
Tunis,House,500000.0,300.0,76.6,3.83
Tunis,Apartment,185000.0,129.0,76.6,3.83
Tunis,Apartment,220000.0,113.0,76.6,3.83
Tunis,Unknown,120000.0,25.0,76.6,3.83
Tunis,Apartment,245000.0,119.0,76.6,3.83
Tunis,House,165000.0,88.0,76.6,3.83
Tunis,House,85000.0,100.0,76.6,3.83
Tunis,Apartment,130000.0,80.0,76.6,3.83
Tunis,Unknown,98000.0,60.0,76.6,3.83
Tunis,House,425000.0,356.0,76.6,3.83
Tunis,Apartment,270000.0,122.0,76.6,3.83
Tunis,Apartment,168000.0,84.0,76.6,3.83
Tunis,House,850000.0,750.0,76.6,3.83
Tunis,Apartment,450000.0,140.0,76.6,3.83
Tunis,Land,450000.0,1.0,76.6,3.83
Tunis,Apartment,65000.0,54.0,76.6,3.83
Tunis,Apartment,88000.0,55.0,76.6,3.83
Tunis,Land,820000.0,1.0,76.6,3.83
Tunis,Land,364000.0,1.0,76.6,3.83
Tunis,House,220000.0,130.0,76.6,3.83
Tunis,House,2200000.0,650.0,76.6,3.83
Tunis,House,850000.0,500.0,76.6,3.83
Tunis,Apartment,790000.0,250.0,76.6,3.83
Tunis,Land,1686000.0,1.0,76.6,3.83
Tunis,Apartment,320000.0,125.0,76.6,3.83
Tunis,House,250000.0,210.0,76.6,3.83
Tunis,Unknown,95000.0,150.0,76.6,3.83
Tunis,Land,134000.0,1.0,76.6,3.83
Tunis,House,145000.0,83.0,76.6,3.83
Tunis,Apartment,255000.0,105.0,76.6,3.83
Tunis,Land,230000.0,1.0,76.6,3.83
Tunis,House,107000.0,150.0,76.6,3.83
Tunis,House,6000000.0,1000.0,76.6,3.83
Tunis,Apartment,420000.0,222.0,76.6,3.83
Tunis,Unknown,210000.0,140.0,76.6,3.83
Tunis,Apartment,235000.0,100.0,76.6,3.83
Tunis,Apartment,600000.0,182.0,76.6,3.83
Tunis,House,133000.0,76.0,76.6,3.83
Tunis,Unknown,4000000.0,150.0,76.6,3.83
Tunis,House,135000.0,150.0,76.6,3.83
Tunis,Apartment,90000.0,76.0,76.6,3.83
Tunis,House,165000.0,124.0,76.6,3.83
Tunis,House,985000.0,577.0,76.6,3.83
Tunis,Unknown,670000.0,70.0,76.6,3.83
Tunis,House,6000000.0,92.0,76.6,3.83
Tunis,Apartment,140000.0,84.0,76.6,3.83
Tunis,House,430000.0,380.0,76.6,3.83
Tunis,Apartment,95000.0,75.0,76.6,3.83
Tunis,House,98000.0,100.0,76.6,3.83
Tunis,Apartment,200000.0,109.0,76.6,3.83
Tunis,House,950000.0,459.0,76.6,3.83
Tunis,House,400000.0,550.0,76.6,3.83
Tunis,Apartment,220000.0,165.0,76.6,3.83
Tunis,Land,38000.0,1.0,76.6,3.83
Tunis,Land,576000.0,1.0,76.6,3.83
Tunis,Apartment,585000.0,202.0,76.6,3.83
Tunis,Apartment,150000.0,120.0,76.6,3.83
Tunis,Unknown,65000.0,50.0,76.6,3.83
Tunis,Unknown,37000.0,70.0,76.6,3.83
Tunis,Apartment,430000.0,157.0,76.6,3.83
Tunis,Apartment,790000.0,225.0,76.6,3.83
Tunis,Apartment,581000.0,139.0,76.6,3.83
Tunis,Apartment,407000.0,143.0,76.6,3.83
Tunis,House,169000.0,150.0,76.6,3.83
Tunis,Apartment,100000.0,110.0,76.6,3.83
Tunis,Apartment,95000.0,70.0,76.6,3.83
Tunis,Apartment,565000.0,122.0,76.6,3.83
Tunis,Apartment,310000.0,67.0,76.6,3.83
Tunis,Apartment,169500.0,82.0,76.6,3.83
Tunis,Apartment,60000.0,50.0,76.6,3.83
Tunis,House,140000.0,70.0,76.6,3.83
Tunis,Apartment,350000.0,117.0,76.6,3.83
Tunis,Apartment,360000.0,238.0,76.6,3.83
Tunis,Apartment,370000.0,250.0,76.6,3.83
Tunis,Apartment,560000.0,260.0,76.6,3.83
Tunis,House,570000.0,260.0,76.6,3.83
Tunis,Apartment,215000.0,90.0,76.6,3.83
Tunis,Apartment,175000.0,68.0,76.6,3.83
Tunis,House,420000.0,170.0,76.6,3.83
Tunis,House,210000.0,130.0,76.6,3.83
Tunis,House,420000.0,250.0,76.6,3.83
Tunis,House,290000.0,180.0,76.6,3.83
Tunis,Land,235000.0,1.0,76.6,3.83
Tunis,House,200000.0,105.0,76.6,3.83
Tunis,Apartment,247000.0,108.0,76.6,3.83
Tunis,Apartment,100000.0,30.0,76.6,3.83
Tunis,Unknown,260000.0,48.0,76.6,3.83
Tunis,House,1150000.0,1000.0,76.6,3.83
Tunis,Apartment,147000.0,68.0,76.6,3.83
Tunis,Apartment,160000.0,100.0,76.6,3.83
Tunis,Land,1600000.0,1.0,76.6,3.83
Tunis,House,860000.0,146.0,76.6,3.83
Tunis,Apartment,175000.0,66.0,76.6,3.83
Tunis,Land,690000.0,1.0,76.6,3.83
Tunis,Apartment,180000.0,68.0,76.6,3.83
Tunis,Apartment,130000.0,90.0,76.6,3.83
Tunis,House,180000.0,154.0,76.6,3.83
Tunis,Land,920000.0,1.0,76.6,3.83
Tunis,House,2600000.0,1000.0,76.6,3.83
Tunis,House,850000.0,414.0,76.6,3.83
Tunis,Apartment,780000.0,220.0,76.6,3.83
Tunis,House,1100000.0,250.0,76.6,3.83
Tunis,Unknown,4200000.0,103.0,76.6,3.83
Tunis,House,2480000.0,1000.0,76.6,3.83
Tunis,Unknown,970000.0,248.0,76.6,3.83
Tunis,House,2400000.0,630.0,76.6,3.83
Tunis,Apartment,305000.0,165.0,76.6,3.83
Tunis,Apartment,225000.0,132.0,76.6,3.83
Tunis,House,300000.0,87.0,76.6,3.83
Tunis,Apartment,700000.0,90.0,76.6,3.83
Tunis,House,600000.0,70.0,76.6,3.83
Tunis,Apartment,245000.0,138.0,76.6,3.83
Tunis,Apartment,115000.0,77.0,76.6,3.83
Tunis,Land,3000000.0,1.0,76.6,3.83
Tunis,Apartment,260000.0,124.0,76.6,3.83
Tunis,Apartment,252000.0,75.0,76.6,3.83
Tunis,Apartment,509000.0,145.0,76.6,3.83
Tunis,House,1250000.0,442.0,76.6,3.83
Tunis,Apartment,735000.0,240.0,76.6,3.83
Tunis,Unknown,15000.0,50.0,76.6,3.83
Tunis,House,670000.0,240.0,76.6,3.83
Tunis,House,385000.0,200.0,76.6,3.83
Tunis,Apartment,72000.0,38.0,76.6,3.83
Tunis,House,160000.0,125.0,76.6,3.83
Tunis,Apartment,220000.0,67.0,76.6,3.83
Tunis,Apartment,515000.0,225.0,76.6,3.83
Tunis,Land,570000.0,1.0,76.6,3.83
Tunis,Unknown,30000.0,1000.0,76.6,3.83
Tunis,House,3300000.0,490.0,76.6,3.83
Tunis,Land,2100000.0,1.0,76.6,3.83
Tunis,Land,677600.0,1.0,76.6,3.83
Tunis,Apartment,710000.0,182.0,76.6,3.83
Tunis,Apartment,170000.0,66.0,76.6,3.83
Tunis,Apartment,110000.0,100.0,76.6,3.83
Tunis,Unknown,350000.0,150.0,76.6,3.83
Tunis,House,1300000.0,772.0,76.6,3.83
Tunis,House,220000.0,300.0,76.6,3.83
Tunis,Apartment,700000.0,175.0,76.6,3.83
Tunis,Apartment,480000.0,120.0,76.6,3.83
Tunis,Unknown,435540.0,103.0,76.6,3.83
Tunis,Unknown,699000.0,142.0,76.6,3.83
Tunis,Unknown,45000.0,180.0,76.6,3.83
Tunis,House,335000.0,240.0,76.6,3.83
Tunis,Unknown,500000.0,45.0,76.6,3.83
Tunis,House,180000.0,270.0,76.6,3.83
Tunis,Apartment,340000.0,140.0,76.6,3.83
Tunis,Apartment,700000.0,148.0,76.6,3.83
Tunis,Apartment,660000.0,138.0,76.6,3.83
Tunis,Unknown,986000.0,200.0,76.6,3.83
Tunis,House,320000.0,185.0,76.6,3.83
Tunis,Land,720000.0,1.0,76.6,3.83
Tunis,Land,82000.0,1.0,76.6,3.83
Tunis,Apartment,1500000.0,280.0,76.6,3.83
Tunis,Unknown,220000.0,140.0,76.6,3.83
Tunis,Apartment,68000.0,55.0,76.6,3.83
Tunis,Apartment,180000.0,52.0,76.6,3.83
Tunis,House,50000.0,180.0,76.6,3.83
Tunis,House,130000.0,111.0,76.6,3.83
Tunis,Land,900000.0,1.0,76.6,3.83
Tunis,Apartment,225000.0,60.0,76.6,3.83
Tunis,Apartment,228000.0,118.0,76.6,3.83
Tunis,Unknown,280000.0,133.0,76.6,3.83
Tunis,Unknown,25000.0,50.0,76.6,3.83
Tunis,House,90000.0,124.0,76.6,3.83
Tunis,Land,80000.0,1.0,76.6,3.83
Tunis,Unknown,239000.0,60.0,76.6,3.83
Tunis,Apartment,100000.0,85.0,76.6,3.83
Tunis,Land,65000.0,1.0,76.6,3.83
Tunis,House,220000.0,134.0,76.6,3.83
Tunis,Apartment,350000.0,122.0,76.6,3.83
Tunis,Unknown,17500.0,700.0,76.6,3.83
Tunis,House,3800000.0,1000.0,76.6,3.83
Tunis,Apartment,448000.0,167.0,76.6,3.83
Tunis,Apartment,375000.0,136.0,76.6,3.83
Tunis,Land,500000.0,1.0,76.6,3.83
Tunis,Apartment,625000.0,236.0,76.6,3.83
Tunis,Unknown,290000.0,109.0,76.6,3.83
Tunis,House,730000.0,500.0,76.6,3.83
Tunis,House,150000.0,90.0,76.6,3.83
Tunis,Apartment,350000.0,181.0,76.6,3.83
Tunis,House,930000.0,475.0,76.6,3.83
Tunis,House,550000.0,307.0,76.6,3.83
Tunis,Unknown,100000.0,90.0,76.6,3.83
Tunis,Unknown,480000.0,150.0,76.6,3.83
Tunis,Land,3500000.0,1.0,76.6,3.83
Tunis,House,100000.0,256.0,76.6,3.83
Tunis,Apartment,287000.0,143.0,76.6,3.83
Tunis,Unknown,55000.0,70.0,76.6,3.83
Tunis,Apartment,370000.0,151.0,76.6,3.83
Tunis,House,190000.0,109.0,76.6,3.83
Tunis,House,95000.0,100.0,76.6,3.83
Tunis,Apartment,450000.0,155.0,76.6,3.83
Tunis,Apartment,435000.0,159.0,76.6,3.83
Tunis,House,360000.0,270.0,76.6,3.83
Tunis,House,1330000.0,480.0,76.6,3.83
Tunis,Apartment,210000.0,70.0,76.6,3.83
Tunis,Apartment,450000.0,202.0,76.6,3.83
Tunis,Unknown,90000.0,42.0,76.6,3.83
Tunis,Unknown,450000.0,42.0,76.6,3.83
Tunis,House,750000.0,150.0,76.6,3.83
Tunis,House,150000.0,220.0,76.6,3.83
Tunis,Apartment,235000.0,127.0,76.6,3.83
Tunis,Apartment,155000.0,80.0,76.6,3.83
Tunis,Unknown,30000.0,40.0,76.6,3.83
Tunis,Land,1025200.0,1.0,76.6,3.83
Tunis,Apartment,355000.0,118.0,76.6,3.83
Tunis,Apartment,225000.0,124.0,76.6,3.83
Tunis,House,580000.0,260.0,76.6,3.83
Tunis,Apartment,310000.0,127.0,76.6,3.83
Tunis,Apartment,182000.0,100.0,76.6,3.83
Tunis,House,580000.0,468.0,76.6,3.83
Tunis,Apartment,590000.0,172.0,76.6,3.83
Tunis,House,480000.0,200.0,76.6,3.83
Tunis,House,550000.0,240.0,76.6,3.83
Tunis,Apartment,980000.0,500.0,76.6,3.83
Tunis,Land,15500.0,1.0,76.6,3.83
Tunis,Land,1650000.0,1.0,76.6,3.83
Tunis,Apartment,66000.0,62.0,76.6,3.83
Tunis,Apartment,390000.0,159.0,76.6,3.83
Tunis,House,600000.0,340.0,76.6,3.83
Tunis,Land,119250.0,1.0,76.6,3.83
Tunis,House,120000.0,270.0,76.6,3.83
Tunis,Apartment,880000.0,196.0,76.6,3.83
Tunis,House,1050000.0,465.0,76.6,3.83
Tunis,Apartment,350000.0,156.0,76.6,3.83
Tunis,Apartment,560000.0,160.0,76.6,3.83
Tunis,Apartment,262000.0,115.0,76.6,3.83
Tunis,Apartment,65000.0,60.0,76.6,3.83
Tunis,Apartment,290000.0,93.0,76.6,3.83
Tunis,Apartment,550000.0,285.0,76.6,3.83
Tunis,Unknown,600000.0,120.0,76.6,3.83
Tunis,Apartment,345000.0,123.0,76.6,3.83
Tunis,Apartment,2995000.0,174.0,76.6,3.83
Tunis,Land,4900000.0,1.0,76.6,3.83
Tunis,Unknown,30000.0,1000.0,76.6,3.83
Tunis,Apartment,1800080.0,52.0,76.6,3.83
Tunis,Unknown,2500000.0,220.0,76.6,3.83
Tunis,Apartment,380000.0,165.0,76.6,3.83
Tunis,Unknown,900000.0,57.0,76.6,3.83
Tunis,Apartment,450000.0,160.0,76.6,3.83
Tunis,Apartment,250000.0,145.0,76.6,3.83
Tunis,House,170000.0,128.0,76.6,3.83
Tunis,Apartment,165000.0,82.0,76.6,3.83
Tunis,Apartment,260000.0,149.0,76.6,3.83
Tunis,Apartment,265000.0,138.0,76.6,3.83
Tunis,Apartment,380000.0,175.0,76.6,3.83
Tunis,Apartment,278000.0,143.0,76.6,3.83
Tunis,House,750000.0,577.0,76.6,3.83
Tunis,Apartment,60000.0,100.0,76.6,3.83
Tunis,House,950000.0,950.0,76.6,3.83
Tunis,Unknown,16375.0,785.0,76.6,3.83
Tunis,House,950000.0,445.0,76.6,3.83
Tunis,House,240000.0,188.0,76.6,3.83
Tunis,House,950000.0,450.0,76.6,3.83
Tunis,Unknown,15000.0,150.0,76.6,3.83
Tunis,Apartment,450000.0,158.0,76.6,3.83
Tunis,Apartment,195000.0,60.0,76.6,3.83
Tunis,Apartment,180000.0,60.0,76.6,3.83
Tunis,Land,66000.0,1.0,76.6,3.83
Tunis,Apartment,450000.0,176.0,76.6,3.83
Tunis,Unknown,70000.0,76.0,76.6,3.83
Tunis,Apartment,260000.0,150.0,76.6,3.83
Tunis,House,560000.0,357.0,76.6,3.83
Tunis,House,1200000.0,550.0,76.6,3.83
Tunis,House,360000.0,180.0,76.6,3.83
Tunis,Apartment,2200000.0,128.0,76.6,3.83
Tunis,Apartment,150000.0,63.0,76.6,3.83
Tunis,Apartment,160000.0,65.0,76.6,3.83
